date,store_id,category,orders,gmv,stockout_minutes,avg_delivery_time,refund_rate
2024-11-05,S014,ready_to_eat,43,970.73,50.27,44.3,0.0775
2024-11-06,S014,ready_to_eat,42,996.88,48.91,35.86,0.0822
2024-11-07,S014,ready_to_eat,45,1030.51,45.04,35.91,0.083
2024-11-08,S014,ready_to_eat,46,1075.51,38.7,32.28,0.0743
2024-11-09,S014,ready_to_eat,77,1773.32,30.02,40.02,0.0798
2024-11-10,S014,ready_to_eat,52,1333.4,40.39,36.02,0.1004
2024-11-11,S014,ready_to_eat,41,999.31,47.6,44.84,0.086
2024-11-12,S014,ready_to_eat,40,978.67,53.31,44.07,0.0833
2024-11-13,S014,ready_to_eat,41,947.85,36.51,48.55,0.093
2024-11-14,S014,ready_to_eat,45,1077.02,37.48,40.48,0.0975
2024-11-15,S014,ready_to_eat,53,1123.0,36.97,38.72,0.074
2024-11-16,S014,ready_to_eat,55,1416.95,28.18,37.54,0.065
2024-11-17,S014,ready_to_eat,74,1633.65,22.83,32.0,0.0647
2024-11-18,S014,ready_to_eat,45,993.29,40.08,38.59,0.0796
2024-11-19,S014,ready_to_eat,43,940.37,48.59,39.62,0.0845
2024-11-20,S014,ready_to_eat,47,1026.05,56.63,39.53,0.0695
2024-11-21,S014,ready_to_eat,47,1038.57,36.59,37.19,0.0663
2024-11-22,S014,ready_to_eat,67,1411.09,33.0,40.14,0.0891
2024-11-23,S014,ready_to_eat,86,1977.89,34.41,39.59,0.0763
2024-11-24,S014,ready_to_eat,60,1541.77,27.22,32.62,0.0635
2024-11-25,S014,ready_to_eat,49,1166.97,37.04,37.22,0.0825
2024-11-26,S014,ready_to_eat,41,983.0,55.83,43.76,0.0884
2024-11-27,S014,ready_to_eat,44,973.77,47.79,45.19,0.089
2024-11-28,S014,ready_to_eat,46,1066.64,52.38,42.42,0.1021
2024-11-29,S014,ready_to_eat,45,1065.72,38.08,46.53,0.0904
2024-11-30,S014,ready_to_eat,56,1259.38,28.42,30.14,0.0677
2024-12-01,S014,ready_to_eat,56,1302.14,35.7,37.05,0.0939
2024-12-02,S014,ready_to_eat,46,1324.39,42.7,37.46,0.0688
2024-12-03,S014,ready_to_eat,49,1245.06,34.79,39.22,0.091
2024-12-04,S014,ready_to_eat,67,1510.55,43.96,36.25,0.0921
2024-12-05,S014,ready_to_eat,39,906.09,39.86,46.14,0.0994
2024-12-06,S014,ready_to_eat,41,1042.09,49.18,41.18,0.1029
2024-12-07,S014,ready_to_eat,57,1234.37,42.56,40.81,0.0562
2024-12-08,S014,ready_to_eat,86,1673.11,52.68,,0.069
2024-12-09,S014,ready_to_eat,45,1061.65,45.6,44.62,0.0883
2024-12-10,S014,ready_to_eat,33,832.16,57.27,43.83,0.0818
2024-12-11,S014,ready_to_eat,47,1099.14,29.72,36.92,0.064
2024-12-12,S014,ready_to_eat,43,1029.04,43.74,40.11,0.0924
2024-12-13,S014,ready_to_eat,70,1326.35,37.02,37.49,0.0658
2024-12-14,S014,ready_to_eat,63,1516.84,26.72,38.96,0.0813
2024-12-15,S014,ready_to_eat,62,1496.92,40.24,34.85,0.0934
2024-12-16,S014,ready_to_eat,47,1157.13,48.72,43.17,0.1018
2024-12-17,S014,ready_to_eat,44,984.52,44.3,38.28,0.0952
2024-12-18,S014,ready_to_eat,47,1127.16,31.12,35.1,0.0678
2024-12-19,S014,ready_to_eat,50,1237.71,50.19,45.13,0.0868
2024-12-20,S014,ready_to_eat,64,1326.45,37.69,42.48,0.0988
2024-12-21,S014,ready_to_eat,56,1317.15,35.77,28.88,0.0777
2024-12-22,S014,ready_to_eat,54,1267.6,44.47,40.53,0.0809
2024-12-23,S014,ready_to_eat,41,959.0,41.95,40.43,0.0766
2024-12-24,S014,ready_to_eat,49,1160.5,42.83,40.57,0.101
2024-12-25,S014,ready_to_eat,49,1126.43,39.1,43.23,0.1122
2024-12-26,S014,ready_to_eat,53,1300.87,32.03,41.13,0.0685
2024-12-27,S014,ready_to_eat,39,911.98,39.17,45.19,0.0776
2024-12-28,S014,ready_to_eat,78,1777.8,39.42,45.31,0.0798
2024-12-29,S014,ready_to_eat,88,1651.49,27.97,43.4,0.0798
2024-12-30,S014,ready_to_eat,51,1197.42,31.96,38.37,0.0894
2024-01-01,S014,personal_care,25,1040.35,38.98,37.44,0.097
2024-01-02,S014,personal_care,11,418.73,45.51,42.61,0.0984
2024-01-03,S014,personal_care,30,981.03,47.42,43.52,0.0948
2024-01-04,S014,personal_care,31,1161.76,33.74,37.42,0.0812
2024-01-05,S014,personal_care,25,952.39,39.55,35.53,0.0943
2024-01-06,S014,personal_care,28,1075.1,39.63,31.05,0.0626
2024-01-07,S014,personal_care,30,1144.23,30.05,37.0,0.0738
2024-01-08,S014,personal_care,17,639.69,39.11,40.95,0.0852
2024-01-09,S014,personal_care,22,920.47,54.82,33.67,0.0815
2024-01-10,S014,personal_care,31,1187.52,26.09,39.1,0.0703
2024-01-11,S014,personal_care,11,386.07,43.75,41.24,0.1081
2024-01-12,S014,personal_care,21,806.16,40.19,37.38,0.0741
2024-01-13,S014,personal_care,38,1288.66,46.6,45.19,0.0945
2024-01-14,S014,personal_care,33,1175.13,34.35,36.97,0.0969
2024-01-15,S014,personal_care,24,945.56,56.36,38.94,0.0906
2024-01-16,S014,personal_care,25,826.91,32.35,46.66,0.1006
2024-01-17,S014,personal_care,22,771.67,42.08,39.04,0.0826
2024-01-18,S014,personal_care,16,633.07,49.72,43.27,0.0845
2024-01-19,S014,personal_care,17,659.2,37.82,32.87,0.0818
2024-01-20,S014,personal_care,22,845.36,39.0,31.05,0.0677
2024-01-21,S014,personal_care,20,755.2,40.48,34.44,0.0915
2024-01-22,S014,personal_care,19,625.1,45.16,39.15,0.0968
2024-01-23,S014,personal_care,16,600.3,27.93,40.07,0.0763
2024-01-24,S014,personal_care,16,637.73,29.47,46.98,0.0561
2024-01-25,S014,personal_care,25,891.25,40.26,38.27,0.0752
2024-01-26,S014,personal_care,15,517.04,43.0,38.27,0.0755
2024-01-27,S014,personal_care,39,1341.39,40.24,36.69,0.0887
2024-01-28,S014,personal_care,24,913.33,38.49,41.22,0.0842
2024-01-29,S014,personal_care,19,807.64,48.33,36.75,0.0744
2024-01-30,S014,personal_care,23,816.62,37.99,39.65,0.0948
2024-01-31,S014,personal_care,28,1197.28,38.16,34.47,0.0827
2024-02-01,S014,personal_care,24,941.65,50.01,41.23,0.0866
2024-02-02,S014,personal_care,28,1068.87,20.46,35.42,0.0549
2024-02-03,S014,personal_care,33,1218.01,32.59,43.85,0.0807
2024-02-04,S014,personal_care,21,731.36,35.7,43.77,0.0787
2024-02-05,S014,personal_care,18,687.44,30.35,35.59,0.0885
2024-02-06,S014,personal_care,21,825.13,32.55,33.75,0.0652
2024-02-07,S014,personal_care,27,943.4,51.72,33.78,0.0902
2024-02-08,S014,personal_care,26,965.61,23.01,39.63,0.0676
2024-02-09,S014,personal_care,27,866.78,32.17,40.94,0.0873
2024-02-10,S014,personal_care,29,1050.5,41.11,38.33,0.0959
2024-02-11,S014,personal_care,19,616.12,45.09,43.49,0.0832
2024-02-12,S014,personal_care,28,1088.67,36.06,36.83,0.0698
2024-02-13,S014,personal_care,22,872.67,35.91,42.43,0.0842
2024-02-14,S014,personal_care,24,898.04,42.16,37.63,0.0772
2024-02-15,S014,personal_care,28,1131.52,30.5,31.66,0.0551
2024-02-16,S014,personal_care,22,768.41,42.74,38.5,0.0882
2024-02-17,S014,personal_care,26,984.53,32.06,41.54,0.0833
2024-02-18,S014,personal_care,30,1125.38,30.2,29.45,0.0805
2024-02-19,S014,personal_care,19,765.48,33.77,36.95,0.0894
2024-02-20,S014,personal_care,25,1035.61,33.59,37.68,0.065
2024-02-21,S014,personal_care,23,882.08,19.46,39.59,0.076
2024-02-22,S014,personal_care,27,987.62,31.8,27.8,0.0595
2024-02-23,S014,personal_care,27,1046.59,29.56,35.61,0.0638
2024-02-24,S014,personal_care,29,1172.08,30.65,37.3,0.0795
2024-02-25,S014,personal_care,28,1088.68,21.44,32.9,0.0692
2024-02-26,S014,personal_care,24,927.73,14.02,43.33,0.0841
2024-02-27,S014,personal_care,26,1019.61,22.78,35.72,0.0809
2024-02-28,S014,personal_care,35,1278.27,41.93,30.5,0.0597
2024-02-29,S014,personal_care,35,1186.34,15.16,33.32,0.0676
2024-03-01,S014,personal_care,25,956.62,33.34,42.0,0.0836
2024-03-02,S014,personal_care,31,1129.96,29.91,27.75,0.0716
2024-03-03,S014,personal_care,35,1425.82,23.21,32.75,0.0741
2024-03-04,S014,personal_care,22,827.05,35.18,34.5,0.0722
2024-03-05,S014,personal_care,28,1104.18,23.13,36.3,0.0775
2024-03-06,S014,personal_care,20,747.75,17.03,38.06,0.0704
2024-03-07,S014,personal_care,27,1026.13,38.92,39.38,0.0907
2024-03-08,S014,personal_care,26,1004.82,29.15,45.52,0.0763
2024-03-09,S014,personal_care,29,1140.53,36.13,29.84,0.0759
2024-03-10,S014,personal_care,30,1224.33,29.78,28.25,0.0603
2024-03-11,S014,personal_care,33,1253.78,16.04,32.14,0.0679
2024-03-12,S014,personal_care,23,805.43,29.51,31.34,0.0682
2024-03-13,S014,personal_care,27,1039.86,24.51,37.95,0.0811
2024-03-14,S014,personal_care,27,824.76,26.44,34.21,0.0715
2024-03-15,S014,personal_care,35,1481.98,26.75,27.33,0.0584
2024-03-16,S014,personal_care,34,1164.1,20.86,27.17,0.061
2024-03-17,S014,personal_care,43,1420.71,26.21,44.35,0.0859
2024-03-18,S014,personal_care,28,1128.16,30.23,27.24,0.0667
2024-03-19,S014,personal_care,31,1187.51,25.19,24.2,0.0706
2024-03-20,S014,personal_care,31,1242.74,10.64,29.97,0.0652
2024-03-21,S014,personal_care,33,1407.23,31.28,28.25,0.064
2024-03-22,S014,personal_care,24,949.29,29.23,35.35,0.062
2024-03-23,S014,personal_care,32,1167.29,48.32,36.97,0.0932
2024-03-24,S014,personal_care,38,1349.33,9.55,30.82,0.0695
2024-03-25,S014,personal_care,22,929.2,19.02,36.33,0.0737
2024-03-26,S014,personal_care,27,1023.3,16.05,32.91,0.0533
2024-03-27,S014,personal_care,27,1106.85,40.43,39.73,0.0959
2024-03-28,S014,personal_care,27,1189.72,18.23,41.7,0.0797
2024-03-29,S014,personal_care,25,932.65,26.71,37.58,0.0695
2024-03-30,S014,personal_care,34,1145.63,21.9,34.39,0.0844
2024-03-31,S014,personal_care,37,1348.13,35.19,30.25,0.0876
2024-04-01,S014,personal_care,24,968.18,28.35,41.59,0.0798
2024-04-02,S014,personal_care,44,1512.73,8.12,31.39,0.0647
2024-04-03,S014,personal_care,24,995.15,11.06,34.34,0.0694
2024-04-04,S014,personal_care,33,1226.63,21.29,37.42,0.063
2024-04-05,S014,personal_care,27,1086.16,35.68,30.73,0.101
2024-04-06,S014,personal_care,31,1273.6,22.8,31.81,0.0419
2024-04-07,S014,personal_care,31,1242.98,14.62,33.71,0.0644
2024-04-08,S014,personal_care,22,892.1,29.67,36.39,0.0809
2024-04-09,S014,personal_care,27,1011.7,2.28,40.12,0.0607
2024-04-10,S014,personal_care,21,734.99,20.86,31.42,0.0656
2024-04-11,S014,personal_care,33,1261.53,0.0,29.23,0.0649
2024-04-12,S014,personal_care,20,715.23,11.62,39.12,0.0718
2024-04-13,S014,personal_care,34,1406.59,26.76,31.66,0.0763
2024-04-14,S014,personal_care,24,879.42,25.39,39.15,0.0712
2024-04-15,S014,personal_care,27,959.21,25.74,30.69,0.0738
2024-04-16,S014,personal_care,25,875.03,30.39,41.64,0.0793
2024-04-17,S014,personal_care,27,984.87,23.14,33.45,0.0681
2024-04-18,S014,personal_care,31,1176.85,29.35,34.1,0.0657
2024-04-19,S014,personal_care,26,1031.45,16.09,37.48,0.066
2024-04-20,S014,personal_care,35,1349.97,25.03,36.82,0.0743
2024-04-21,S014,personal_care,30,1177.93,37.86,39.61,0.0884
2024-04-22,S014,personal_care,23,852.77,16.91,34.63,0.0543
2024-04-23,S014,personal_care,29,1201.93,15.78,33.56,0.0712
2024-04-24,S014,personal_care,24,879.87,18.86,30.63,0.0538
2024-04-25,S014,personal_care,26,948.75,16.26,32.78,0.0743
2024-04-26,S014,personal_care,27,993.35,30.93,38.94,0.0917
2024-04-27,S014,personal_care,33,1081.62,13.37,30.37,0.035
2024-04-28,S014,personal_care,35,1332.32,17.64,33.41,0.0566
2024-04-29,S014,personal_care,23,903.68,19.75,33.19,0.0776
2024-04-30,S014,personal_care,29,1129.9,20.79,34.7,0.0791
2024-05-01,S014,personal_care,43,1720.63,9.31,32.34,0.0481
2024-05-02,S014,personal_care,34,1290.12,14.35,25.75,0.0513
2024-05-03,S014,personal_care,34,1175.4,19.26,30.96,0.0643
2024-05-04,S014,personal_care,36,1392.26,14.49,31.37,0.0688
2024-05-05,S014,personal_care,37,1362.81,4.53,28.91,0.0513
2024-05-06,S014,personal_care,34,1145.98,14.57,31.31,0.0475
2024-05-07,S014,personal_care,27,985.16,11.34,33.83,0.0606
2024-05-08,S014,personal_care,27,1177.92,14.43,29.24,0.052
2024-05-09,S014,personal_care,27,964.51,6.69,27.97,0.0703
2024-05-10,S014,personal_care,39,1364.19,3.33,29.04,0.0711
2024-05-11,S014,personal_care,33,1214.88,10.47,34.59,0.068
2024-05-12,S014,personal_care,50,1750.6,0.0,30.1,0.0687
2024-05-13,S014,personal_care,26,997.63,29.77,33.7,0.0678
2024-05-14,S014,personal_care,33,1253.44,23.66,32.65,0.0662
2024-05-15,S014,personal_care,37,1515.83,8.24,20.71,0.056
2024-05-16,S014,personal_care,51,1597.39,4.28,28.6,0.053
2024-05-17,S014,personal_care,31,1123.08,18.6,35.89,0.0633
2024-05-18,S014,personal_care,37,1356.69,21.01,23.28,0.0558
2024-05-19,S014,personal_care,55,1752.07,4.26,32.46,0.0435
2024-05-20,S014,personal_care,21,758.57,27.36,32.94,0.0668
2024-05-21,S014,personal_care,24,951.97,28.84,37.87,0.0916
2024-05-22,S014,personal_care,40,1379.22,0.0,27.91,0.0453
2024-05-23,S014,personal_care,25,981.76,8.22,30.93,0.0697
2024-05-24,S014,personal_care,26,924.26,13.57,33.01,0.0633
2024-05-25,S014,personal_care,32,1225.34,12.19,21.98,0.0547
2024-05-26,S014,personal_care,32,1223.02,15.04,28.6,0.0639
2024-05-27,S014,personal_care,24,927.67,8.75,35.18,0.0687
2024-05-28,S014,personal_care,49,1551.89,14.02,27.07,0.0728
2024-05-29,S014,personal_care,28,1068.04,40.89,39.1,0.0886
2024-05-30,S014,personal_care,27,1079.53,21.04,39.54,0.0632
2024-05-31,S014,personal_care,28,1098.91,19.06,29.6,0.0636
2024-06-01,S014,personal_care,31,1262.77,16.76,33.77,0.0548
2024-06-02,S014,personal_care,30,1078.13,19.59,31.02,0.0772
2024-06-03,S014,personal_care,24,848.7,27.16,28.91,0.0514
2024-06-04,S014,personal_care,29,1114.13,21.51,27.07,0.0655
2024-06-05,S014,personal_care,25,1042.78,12.97,30.76,0.0574
2024-06-06,S014,personal_care,23,903.46,16.73,35.57,0.0473
2024-06-07,S014,personal_care,26,1012.34,24.69,29.36,0.0728
2024-06-08,S014,personal_care,27,977.98,20.49,33.78,0.0471
2024-06-09,S014,personal_care,29,1020.86,20.07,38.17,0.0617
2024-06-10,S014,personal_care,29,977.49,30.91,31.88,0.0776
2024-06-11,S014,personal_care,24,903.58,6.35,37.41,0.0583
2024-06-12,S014,personal_care,31,1220.5,16.48,34.86,0.0536
2024-06-13,S014,personal_care,24,990.53,15.12,30.18,0.0841
2024-06-14,S014,personal_care,24,927.33,11.86,32.19,0.0849
2024-06-15,S014,personal_care,35,1327.87,2.85,35.29,0.0394
2024-06-16,S014,personal_care,35,1357.19,7.64,22.9,0.0479
2024-06-17,S014,personal_care,21,837.98,20.39,31.2,0.0668
2024-06-18,S014,personal_care,28,953.34,13.3,32.16,0.0559
2024-06-19,S014,personal_care,27,1016.03,10.77,33.12,0.0586
2024-06-20,S014,personal_care,37,1056.22,23.92,25.86,0.0688
2024-06-21,S014,personal_care,30,1193.57,20.23,26.92,0.0725
2024-06-22,S014,personal_care,26,1017.09,30.11,35.49,0.0833
2024-06-23,S014,personal_care,32,1322.47,25.08,30.99,0.0675
2024-06-24,S014,personal_care,25,947.69,14.91,30.94,0.0673
2024-06-25,S014,personal_care,31,1275.6,19.08,30.58,0.0606
2024-06-26,S014,personal_care,30,1182.17,16.09,27.3,0.0596
2024-06-27,S014,personal_care,24,887.3,21.1,34.89,0.0675
2024-06-28,S014,personal_care,30,1173.3,30.07,35.29,0.0742
2024-06-29,S014,personal_care,29,1200.51,20.92,27.89,0.0628
2024-06-30,S014,personal_care,30,1070.77,6.67,30.8,0.0642
2024-07-01,S014,personal_care,30,1236.75,10.3,25.88,0.0571
2024-07-02,S014,personal_care,20,704.71,46.6,35.93,0.0804
2024-07-03,S014,personal_care,27,1030.95,18.72,25.71,0.0647
2024-07-04,S014,personal_care,28,1057.84,24.42,28.99,0.0588
2024-07-05,S014,personal_care,23,928.47,3.25,28.03,0.0485
2024-07-06,S014,personal_care,27,888.73,0.0,30.51,0.0615
2024-07-07,S014,personal_care,33,1278.58,8.77,33.2,0.0638
2024-07-08,S014,personal_care,17,626.42,19.48,35.51,0.0818
2024-07-09,S014,personal_care,23,787.3,27.55,28.25,0.0932
2024-07-10,S014,personal_care,33,1084.56,19.12,34.88,0.0594
2024-07-11,S014,personal_care,28,1005.75,23.24,31.46,0.0704
2024-07-12,S014,personal_care,22,874.98,32.96,35.4,0.0787
2024-07-13,S014,personal_care,31,1237.85,6.08,28.51,0.0524
2024-07-14,S014,personal_care,34,1280.24,13.93,28.79,0.0583
2024-07-15,S014,personal_care,23,869.4,17.65,33.25,0.0527
2024-07-16,S014,personal_care,30,1181.44,19.64,34.37,0.065
2024-07-17,S014,personal_care,31,1154.06,20.93,32.69,0.0748
2024-07-18,S014,personal_care,24,928.32,6.52,33.99,0.0557
2024-07-19,S014,personal_care,28,1058.66,20.67,30.42,0.0552
2024-07-20,S014,personal_care,27,975.47,22.11,25.95,0.067
2024-07-21,S014,personal_care,47,1405.67,16.77,26.39,0.0654
2024-07-22,S014,personal_care,29,985.95,21.63,31.7,0.0547
2024-07-23,S014,personal_care,33,1224.01,10.28,34.2,0.0631
2024-07-24,S014,personal_care,20,663.17,36.58,32.37,0.0823
2024-07-25,S014,personal_care,19,782.95,17.86,33.81,0.0737
2024-07-26,S014,personal_care,25,996.17,15.75,28.88,0.0619
2024-07-27,S014,personal_care,36,1250.2,16.55,28.66,0.0509
2024-07-28,S014,personal_care,32,1178.71,7.96,34.36,0.0506
2024-07-29,S014,personal_care,19,801.35,20.79,30.67,0.0715
2024-07-30,S014,personal_care,29,961.9,14.44,32.58,0.0571
2024-07-31,S014,personal_care,22,769.03,21.59,28.92,0.0707
2024-08-01,S014,personal_care,29,1139.2,23.15,37.11,0.0661
2024-08-02,S014,personal_care,19,736.35,30.38,35.62,0.0968
2024-08-03,S014,personal_care,24,1011.86,12.35,34.47,0.0726
2024-08-04,S014,personal_care,23,900.95,11.86,29.19,0.0577
2024-08-05,S014,personal_care,21,887.2,36.51,35.15,0.0795
2024-08-06,S014,personal_care,28,1029.08,23.67,32.9,0.0712
2024-08-07,S014,personal_care,26,942.71,22.65,36.03,0.0635
2024-08-08,S014,personal_care,23,837.04,41.0,36.14,0.0949
2024-08-09,S014,personal_care,20,775.19,30.73,38.27,0.0816
2024-08-10,S014,personal_care,29,1102.9,8.48,24.25,0.0635
2024-08-11,S014,personal_care,22,848.26,12.73,34.49,0.058
2024-08-12,S014,personal_care,17,633.61,24.62,34.44,0.0685
2024-08-13,S014,personal_care,19,637.42,26.64,39.01,0.0868
2024-08-14,S014,personal_care,22,748.1,24.49,36.97,0.0631
2024-08-15,S014,personal_care,23,920.57,26.32,28.8,0.0637
2024-08-16,S014,personal_care,25,868.91,7.29,33.53,0.07
2024-08-17,S014,personal_care,25,1026.72,18.62,35.96,0.0811
2024-08-18,S014,personal_care,23,863.55,34.06,33.65,0.0746
2024-08-19,S014,personal_care,28,1049.54,9.75,29.64,0.0489
2024-08-20,S014,personal_care,20,691.13,19.84,34.08,0.0671
2024-08-21,S014,personal_care,21,790.82,28.55,39.06,0.0848
2024-08-22,S014,personal_care,14,535.95,29.0,35.21,0.0782
2024-08-23,S014,personal_care,17,663.96,32.25,34.07,0.0802
2024-08-24,S014,personal_care,46,1768.7,11.54,33.85,0.0731
2024-08-25,S014,personal_care,19,745.75,23.74,43.59,0.0908
2024-08-26,S014,personal_care,18,692.2,50.23,38.84,0.0931
2024-08-27,S014,personal_care,18,726.69,34.34,31.46,0.0719
2024-08-28,S014,personal_care,18,706.71,12.89,34.19,0.0645
2024-08-29,S014,personal_care,21,817.86,35.94,35.26,0.0668
2024-08-30,S014,personal_care,25,979.81,35.9,36.07,0.0813
2024-08-31,S014,personal_care,22,838.51,21.63,42.54,0.0714
2024-09-01,S014,personal_care,29,1147.25,25.15,32.34,0.0773
2024-09-02,S014,personal_care,21,803.01,33.91,31.8,0.0783
2024-09-03,S014,personal_care,27,1055.08,28.89,31.78,0.0619
2024-09-04,S014,personal_care,11,434.92,30.5,39.96,0.07
2024-09-05,S014,personal_care,17,630.98,24.73,34.37,0.0736
2024-09-06,S014,personal_care,26,931.45,24.0,30.11,0.0592
2024-09-07,S014,personal_care,19,732.02,24.59,36.26,0.0837
2024-09-08,S014,personal_care,24,906.35,30.46,32.75,0.0737
2024-09-09,S014,personal_care,17,706.35,25.85,34.8,0.0659
2024-09-10,S014,personal_care,18,687.68,25.84,37.33,0.0767
2024-09-11,S014,personal_care,17,687.87,26.42,32.38,0.0786
2024-09-12,S014,personal_care,16,609.34,22.81,36.92,0.0806
2024-09-13,S014,personal_care,31,1120.34,5.87,33.7,0.0649
2024-09-14,S014,personal_care,43,1323.78,29.78,30.8,0.0698
2024-09-15,S014,personal_care,22,781.27,14.49,44.44,0.0905
2024-09-16,S014,personal_care,31,1038.41,30.76,28.53,0.062
2024-09-17,S014,personal_care,25,983.27,25.63,29.48,0.0623
2024-09-18,S014,personal_care,25,962.24,31.74,35.75,0.0775
2024-09-19,S014,personal_care,26,851.89,15.03,36.63,0.0706
2024-09-20,S014,personal_care,21,800.66,26.47,31.21,0.0751
2024-09-21,S014,personal_care,31,1264.27,40.56,37.31,0.0944
2024-09-22,S014,personal_care,22,788.42,26.19,38.88,0.0682
2024-09-23,S014,personal_care,25,958.85,44.6,30.75,0.0901
2024-09-24,S014,personal_care,30,1102.27,28.12,37.61,0.083
2024-09-25,S014,personal_care,18,633.88,44.93,41.46,0.0857
2024-09-26,S014,personal_care,34,1256.08,24.86,30.81,0.0678
2024-09-27,S014,personal_care,19,665.16,27.39,38.88,0.07
2024-09-28,S014,personal_care,26,984.54,29.86,41.28,0.0836
2024-09-29,S014,personal_care,23,769.75,32.61,37.67,0.0792
2024-09-30,S014,personal_care,19,730.07,29.62,40.68,0.0716
2024-10-01,S014,personal_care,25,973.88,32.75,36.95,0.0647
2024-10-02,S014,personal_care,42,1331.9,11.5,36.42,0.0691
2024-10-03,S014,personal_care,25,1011.57,32.25,34.9,0.0846
2024-10-04,S014,personal_care,24,892.42,36.67,41.78,0.1038
2024-10-05,S014,personal_care,26,1036.67,22.66,44.13,0.091
2024-10-06,S014,personal_care,41,1451.39,27.22,34.55,0.0678
2024-10-07,S014,personal_care,30,1123.03,50.07,28.36,0.085
2024-10-08,S014,personal_care,15,533.11,28.57,29.05,0.0719
2024-10-09,S014,personal_care,19,694.83,24.29,39.82,0.0818
2024-10-10,S014,personal_care,12,416.79,29.66,40.85,0.0744
2024-10-11,S014,personal_care,24,818.2,47.84,35.33,0.0789
2024-10-12,S014,personal_care,24,979.78,27.54,33.77,0.0726
2024-10-13,S014,personal_care,17,697.21,37.37,36.99,0.0886
2024-10-14,S014,personal_care,12,436.01,51.83,38.83,0.1084
2024-10-15,S014,personal_care,29,974.57,35.46,38.34,0.1017
2024-10-16,S014,personal_care,19,795.81,33.34,34.21,0.0863
2024-10-17,S014,personal_care,22,851.47,27.28,33.25,0.0835
2024-10-18,S014,personal_care,13,502.31,13.6,42.33,0.0835
2024-10-19,S014,personal_care,37,1367.5,33.77,38.39,0.0826
2024-10-20,S014,personal_care,19,736.71,27.05,38.85,0.0712
2024-10-21,S014,personal_care,25,784.21,47.02,35.01,0.098
2024-10-22,S014,personal_care,23,886.67,29.44,31.1,0.0526
2024-10-23,S014,personal_care,18,653.15,43.13,32.33,0.0788
2024-10-24,S014,personal_care,23,815.98,38.39,41.74,0.0895
2024-10-25,S014,personal_care,18,679.03,32.71,37.14,0.0565
2024-10-26,S014,personal_care,25,892.43,32.64,32.03,0.0789
2024-10-27,S014,personal_care,22,829.73,34.3,32.9,0.0687
2024-10-28,S014,personal_care,10,379.42,30.26,44.89,0.0847
2024-10-29,S014,personal_care,19,734.62,41.24,36.32,0.0769
2024-10-30,S014,personal_care,18,730.97,28.58,39.14,0.0839
2024-10-31,S014,personal_care,16,625.14,35.56,38.44,0.064
2024-11-01,S014,personal_care,21,724.79,32.88,34.15,0.0676
2024-11-02,S014,personal_care,23,992.33,23.83,39.42,0.0851
2024-11-03,S014,personal_care,19,685.87,29.78,42.53,0.0741
2024-11-04,S014,personal_care,16,636.39,30.0,38.05,0.0968
2024-11-05,S014,personal_care,10,370.57,40.06,41.3,0.0963
2024-11-06,S014,personal_care,25,972.27,40.73,40.82,0.091
2024-11-07,S014,personal_care,20,758.83,34.33,37.82,0.089
2024-11-08,S014,personal_care,13,476.27,50.01,35.06,0.0917
2024-11-09,S014,personal_care,17,654.14,45.11,45.83,0.0858
2024-11-10,S014,personal_care,13,497.97,28.58,37.8,0.0738
2024-11-11,S014,personal_care,17,693.19,37.92,54.06,0.0961
2024-11-12,S014,personal_care,22,777.79,38.92,47.17,0.1013
2024-11-13,S014,personal_care,12,522.58,50.66,33.49,0.0865
2024-11-14,S014,personal_care,19,746.64,39.87,39.4,0.0747
2024-11-15,S014,personal_care,15,679.41,36.97,38.72,0.0928
2024-11-16,S014,personal_care,20,741.36,48.77,37.59,0.0728
2024-11-17,S014,personal_care,25,1048.11,37.43,35.79,0.0618
2024-11-18,S014,personal_care,13,498.04,40.53,37.71,0.0951
2024-11-19,S014,personal_care,21,766.34,44.11,36.22,0.0871
2024-11-20,S014,personal_care,8,251.82,52.64,41.43,0.0883
2024-11-21,S014,personal_care,15,650.95,52.33,37.08,0.0893
2024-11-22,S014,personal_care,12,470.21,44.54,39.47,0.0866
2024-11-23,S014,personal_care,20,764.37,41.27,36.37,0.0851
2024-11-24,S014,personal_care,24,945.4,30.99,29.36,0.0594
2024-11-25,S014,personal_care,20,785.61,51.44,39.26,0.083
2024-11-26,S014,personal_care,19,706.4,29.93,37.79,0.0741
2024-11-27,S014,personal_care,22,842.42,43.75,38.46,0.0825
2024-11-28,S014,personal_care,21,841.98,42.22,40.63,0.0744
2024-11-29,S014,personal_care,26,921.18,38.62,34.17,0.0662
2024-11-30,S014,personal_care,30,1167.99,26.21,38.3,0.0554
