date,store_id,category,campaign_id,promo_type,promo_depth,coupon_flag
2024-02-10,S011,household,C9562,coupon,0.159,1
2024-02-11,S011,household,C6014,discount,0.136,0
2024-02-13,S011,household,C8220,bundle,0.259,0
2024-04-27,S011,household,C1868,bundle,0.062,1
2024-05-26,S011,household,C4733,free_delivery,0.142,0
2024-05-31,S011,household,C4131,discount,0.08,0
2024-06-09,S011,household,C2398,bundle,0.216,1
2024-06-23,S011,household,C6934,coupon,0.153,1
2024-07-18,S011,household,C1422,discount,0.079,0
2024-08-17,S011,household,C5813,discount,0.204,0
2024-09-13,S011,household,C2600,bundle,0.212,1
2024-10-15,S011,household,C7174,coupon,0.11,0
2024-10-19,S011,household,C7873,discount,0.111,0
2024-11-01,S011,household,C8402,discount,0.212,0
2024-11-05,S011,household,C2985,discount,0.232,1
2024-11-09,S011,household,C5530,bundle,0.189,1
2024-11-22,S011,household,C6841,bundle,0.313,0
2024-12-15,S011,household,C8943,free_delivery,0.092,0
2024-01-01,S011,ready_to_eat,C3915,discount,0.166,1
2024-01-07,S011,ready_to_eat,C4663,coupon,0.246,0
2024-01-13,S011,ready_to_eat,C4703,discount,0.067,0
2024-01-19,S011,ready_to_eat,C9383,discount,0.244,1
2024-01-30,S011,ready_to_eat,C2679,free_delivery,0.375,0
2024-02-03,S011,ready_to_eat,C4304,bundle,0.134,0
2024-02-04,S011,ready_to_eat,C6737,discount,0.058,0
2024-02-10,S011,ready_to_eat,C1092,coupon,0.242,0
2024-02-11,S011,ready_to_eat,C7391,bundle,0.103,0
2024-02-13,S011,ready_to_eat,C9593,coupon,0.182,0
2024-02-19,S011,ready_to_eat,C6205,discount,0.149,0
2024-02-25,S011,ready_to_eat,C3589,coupon,0.131,0
2024-03-20,S011,ready_to_eat,C5618,discount,0.099,1
2024-03-28,S011,ready_to_eat,C8238,discount,0.1,1
2024-04-07,S011,ready_to_eat,C8911,discount,0.096,0
2024-04-19,S011,ready_to_eat,C8276,coupon,0.187,0
2024-04-25,S011,ready_to_eat,C9804,discount,0.209,1
2024-05-05,S011,ready_to_eat,C3565,bundle,0.218,1
2024-05-18,S011,ready_to_eat,C4241,coupon,0.178,1
2024-05-26,S011,ready_to_eat,C3091,bundle,0.45,1
2024-05-31,S011,ready_to_eat,C5766,bundle,0.237,0
2024-06-03,S011,ready_to_eat,C5449,coupon,0.165,1
2024-06-16,S011,ready_to_eat,C4460,discount,0.25,0
2024-06-19,S011,ready_to_eat,C5450,discount,0.195,0
2024-06-23,S011,ready_to_eat,C1865,discount,0.103,1
2024-06-30,S011,ready_to_eat,C6656,coupon,0.16,0
2024-07-01,S011,ready_to_eat,C1342,coupon,0.203,0
2024-07-06,S011,ready_to_eat,C6036,free_delivery,0.18,0
2024-07-09,S011,ready_to_eat,C2225,discount,0.148,1
2024-07-14,S011,ready_to_eat,C5184,free_delivery,0.281,0
2024-07-15,S011,ready_to_eat,C9277,discount,0.231,0
2024-07-27,S011,ready_to_eat,C9288,discount,0.252,1
2024-08-16,S011,ready_to_eat,C4690,coupon,0.203,1
2024-08-29,S011,ready_to_eat,C9583,discount,0.144,1
2024-09-08,S011,ready_to_eat,C6980,discount,0.148,0
2024-09-09,S011,ready_to_eat,C8121,free_delivery,0.146,0
2024-09-19,S011,ready_to_eat,C7638,coupon,0.121,0
2024-09-28,S011,ready_to_eat,C1087,bundle,0.262,1
2024-10-06,S011,ready_to_eat,C2000,discount,0.075,0
2024-10-09,S011,ready_to_eat,C4305,discount,0.253,0
2024-10-16,S011,ready_to_eat,C3924,free_delivery,0.161,1
2024-10-31,S011,ready_to_eat,C7706,free_delivery,0.12,0
2024-11-27,S011,ready_to_eat,C3015,free_delivery,0.05,0
2024-11-29,S011,ready_to_eat,C7556,discount,0.206,1
2024-12-05,S011,ready_to_eat,C4554,discount,0.202,0
2024-12-10,S011,ready_to_eat,C5322,bundle,0.117,1
2024-12-20,S011,ready_to_eat,C2635,coupon,0.154,0
2024-12-25,S011,ready_to_eat,C4868,bundle,0.124,1
2024-12-30,S011,ready_to_eat,C4132,coupon,0.118,0
2024-12-31,S011,ready_to_eat,C6476,bundle,0.12,0
2025-01-21,S011,ready_to_eat,C7487,discount,0.223,0
2025-01-25,S011,ready_to_eat,C5904,discount,0.105,1
2024-01-08,S011,personal_care,C4354,discount,0.188,1
2024-01-10,S011,personal_care,C4582,bundle,0.177,0
2024-01-13,S011,personal_care,C9238,discount,0.217,0
2024-01-19,S011,personal_care,C4483,discount,0.058,0
2024-01-21,S011,personal_care,C2777,discount,0.242,0
2024-02-05,S011,personal_care,C8648,discount,0.05,0
2024-02-13,S011,personal_care,C9459,free_delivery,0.103,0
2024-02-17,S011,personal_care,C3407,discount,0.161,0
2024-02-25,S011,personal_care,C8503,discount,0.124,0
2024-03-04,S011,personal_care,C9342,discount,0.241,0
2024-04-24,S011,personal_care,C9096,discount,0.204,1
2024-05-05,S011,personal_care,C6500,discount,0.248,0
2024-06-01,S011,personal_care,C9912,coupon,0.201,1
2024-06-07,S011,personal_care,C6699,coupon,0.171,1
2024-06-10,S011,personal_care,C6884,bundle,0.156,1
2024-07-22,S011,personal_care,C2090,discount,0.221,0
2024-07-30,S011,personal_care,C6512,bundle,0.217,1
2024-08-03,S011,personal_care,C4456,free_delivery,0.179,0
2024-08-04,S011,personal_care,C7471,discount,0.222,0
2024-08-25,S011,personal_care,C3308,coupon,0.178,1
2024-08-31,S011,personal_care,C4096,coupon,0.195,0
2024-09-01,S011,personal_care,C3292,coupon,0.105,0
2024-09-04,S011,personal_care,C2614,discount,0.139,1
2024-09-13,S011,personal_care,C5106,discount,0.224,0
2024-09-23,S011,personal_care,C5813,free_delivery,0.172,0
2024-09-30,S011,personal_care,C7391,bundle,0.236,0
2024-10-10,S011,personal_care,C9333,bundle,0.123,1
2024-10-14,S011,personal_care,C8578,bundle,0.05,0
2024-10-25,S011,personal_care,C4403,bundle,0.224,1
2024-11-08,S011,personal_care,C1843,coupon,0.224,0
2024-11-11,S011,personal_care,C3313,discount,0.172,0
2024-11-20,S011,personal_care,C4119,coupon,0.263,1
2024-11-23,S011,personal_care,C9426,discount,0.122,0
2024-11-27,S011,personal_care,C3157,bundle,0.13,0
2024-11-30,S011,personal_care,C5017,bundle,0.24,0
2024-12-05,S011,personal_care,C6390,discount,0.334,0
2024-12-10,S011,personal_care,C8131,coupon,0.198,1
2024-12-15,S011,personal_care,C5151,discount,0.234,1
2025-01-21,S011,personal_care,C4368,discount,0.235,0
2025-01-23,S011,personal_care,C2908,coupon,0.171,0
2024-01-05,S012,beverages,C3926,discount,0.147,0
2024-01-08,S012,beverages,C5004,coupon,0.268,0
2024-01-10,S012,beverages,C3549,discount,0.248,0
2024-01-13,S012,beverages,C6793,discount,0.176,0
2024-02-24,S012,beverages,C4737,discount,0.179,0
2024-03-03,S012,beverages,C9227,discount,0.272,1
2024-03-09,S012,beverages,C9951,free_delivery,0.232,1
2024-03-23,S012,beverages,C5227,free_delivery,0.22,1
2024-03-26,S012,beverages,C6301,discount,0.19,1
2024-03-30,S012,beverages,C3918,discount,0.204,1
2024-04-05,S012,beverages,C9453,coupon,0.108,0
2024-04-09,S012,beverages,C2902,bundle,0.225,1
2024-04-30,S012,beverages,C5349,discount,0.264,0
2024-05-01,S012,beverages,C3426,coupon,0.084,0
2024-05-15,S012,beverages,C9149,bundle,0.33,1
2024-06-10,S012,beverages,C1937,coupon,0.053,0
2024-06-12,S012,beverages,C1487,coupon,0.292,0
2024-06-17,S012,beverages,C4724,discount,0.139,0
2024-06-23,S012,beverages,C7686,coupon,0.212,1
2024-07-02,S012,beverages,C3318,discount,0.166,1
2024-07-07,S012,beverages,C6898,bundle,0.14,1
2024-07-10,S012,beverages,C6592,coupon,0.083,1
2024-07-15,S012,beverages,C9390,bundle,0.076,1
2024-07-25,S012,beverages,C7819,coupon,0.223,0
2024-08-13,S012,beverages,C7877,discount,0.177,1
2024-08-16,S012,beverages,C4583,coupon,0.137,0
2024-08-20,S012,beverages,C9849,free_delivery,0.068,0
2024-08-22,S012,beverages,C1208,free_delivery,0.211,0
2024-09-03,S012,beverages,C1591,discount,0.063,0
2024-09-17,S012,beverages,C6182,coupon,0.19,0
2024-09-26,S012,beverages,C9424,discount,0.197,0
2024-10-05,S012,beverages,C5936,discount,0.065,1
2024-10-24,S012,beverages,C9405,coupon,0.12,0
2024-11-03,S012,beverages,C1650,discount,0.059,0
2024-11-06,S012,beverages,C7600,bundle,0.161,0
2024-11-07,S012,beverages,C5187,free_delivery,0.24,1
2024-11-08,S012,beverages,C2430,coupon,0.176,0
2024-11-16,S012,beverages,C8062,discount,0.147,0
2024-11-24,S012,beverages,C9940,coupon,0.242,0
2024-11-30,S012,beverages,C7349,discount,0.142,1
2024-12-01,S012,beverages,C6564,discount,0.153,0
2024-12-03,S012,beverages,C2665,coupon,0.05,1
2024-12-23,S012,beverages,C6690,discount,0.181,0
2024-12-25,S012,beverages,C3696,discount,0.174,0
2025-01-25,S012,beverages,C4505,discount,0.276,0
2024-01-05,S012,snacks,C1014,free_delivery,0.212,0
2024-01-09,S012,snacks,C2543,coupon,0.12,0
2024-01-11,S012,snacks,C6960,coupon,0.243,1
2024-01-14,S012,snacks,C3055,free_delivery,0.094,0
2024-01-16,S012,snacks,C1433,discount,0.261,1
2024-01-17,S012,snacks,C8722,bundle,0.179,0
2024-01-27,S012,snacks,C6022,discount,0.233,1
2024-02-05,S012,snacks,C7963,discount,0.084,0
2024-02-07,S012,snacks,C3995,free_delivery,0.227,0
2024-02-18,S012,snacks,C2703,bundle,0.194,0
2024-03-12,S012,snacks,C7551,free_delivery,0.137,0
2024-03-14,S012,snacks,C4669,discount,0.187,0
2024-03-16,S012,snacks,C2109,discount,0.226,0
2024-03-27,S012,snacks,C4057,bundle,0.121,0
2024-04-10,S012,snacks,C1320,coupon,0.296,1
2024-04-13,S012,snacks,C4582,discount,0.249,0
2024-04-21,S012,snacks,C4939,discount,0.209,0
2024-05-01,S012,snacks,C3346,coupon,0.062,0
2024-05-02,S012,snacks,C7509,bundle,0.123,0
2024-05-14,S012,snacks,C5019,discount,0.123,1
2024-05-15,S012,snacks,C4907,discount,0.254,1
2024-05-26,S012,snacks,C8504,bundle,0.159,1
2024-05-27,S012,snacks,C4493,discount,0.171,0
2024-06-08,S012,snacks,C3362,coupon,0.05,0
2024-06-09,S012,snacks,C1373,coupon,0.189,0
2024-06-11,S012,snacks,C4888,coupon,0.186,0
2024-06-14,S012,snacks,C3205,discount,0.208,1
2024-06-21,S012,snacks,C8139,free_delivery,0.162,0
2024-06-23,S012,snacks,C7467,coupon,0.176,0
2024-06-29,S012,snacks,C6468,free_delivery,0.2,1
2024-07-11,S012,snacks,C3234,coupon,0.333,1
2024-07-12,S012,snacks,C2064,coupon,0.143,0
2024-07-18,S012,snacks,C7635,coupon,0.166,0
2024-07-28,S012,snacks,C2497,discount,0.226,1
2024-08-03,S012,snacks,C9378,coupon,0.282,1
2024-08-09,S012,snacks,C8692,discount,0.153,1
2024-08-25,S012,snacks,C6711,coupon,0.117,0
2024-09-01,S012,snacks,C7106,bundle,0.122,0
2024-09-03,S012,snacks,C6388,discount,0.122,1
2024-09-13,S012,snacks,C6359,coupon,0.252,1
2024-09-15,S012,snacks,C4775,coupon,0.053,1
2024-09-17,S012,snacks,C4457,discount,0.166,0
2024-09-19,S012,snacks,C6139,discount,0.177,0
2024-10-07,S012,snacks,C5144,discount,0.199,1
2024-10-17,S012,snacks,C9198,free_delivery,0.264,0
2024-10-20,S012,snacks,C2637,discount,0.12,0
2024-10-21,S012,snacks,C7936,bundle,0.14,0
2024-10-23,S012,snacks,C5305,bundle,0.234,0
2024-10-25,S012,snacks,C5038,discount,0.181,0
2024-11-15,S012,snacks,C4215,coupon,0.099,0
2024-12-08,S012,snacks,C2745,bundle,0.266,0
2024-12-12,S012,snacks,C3591,discount,0.284,1
2024-12-14,S012,snacks,C3512,discount,0.172,0
2024-12-16,S012,snacks,C6612,coupon,0.076,1
2024-12-17,S012,snacks,C4394,free_delivery,0.179,0
2024-12-21,S012,snacks,C9505,discount,0.235,1
2024-12-28,S012,snacks,C1461,discount,0.189,0
2025-01-02,S012,snacks,C5501,bundle,0.05,0
2025-01-13,S012,snacks,C9233,discount,0.21,1
2025-01-17,S012,snacks,C8912,discount,0.232,0
2025-01-26,S012,snacks,C7199,discount,0.249,0
2025-01-27,S012,snacks,C6629,free_delivery,0.115,1
2024-01-02,S012,fresh,C3647,discount,0.15,1
2024-01-17,S012,fresh,C3324,discount,0.05,0
2024-01-19,S012,fresh,C1519,discount,0.298,1
2024-02-01,S012,fresh,C5144,discount,0.22,0
2024-02-18,S012,fresh,C5478,bundle,0.176,0
2024-03-28,S012,fresh,C2248,coupon,0.168,1
2024-03-30,S012,fresh,C8844,bundle,0.131,1
2024-04-05,S012,fresh,C2276,discount,0.177,0
2024-04-18,S012,fresh,C5422,coupon,0.219,0
2024-04-21,S012,fresh,C4711,discount,0.237,0
2024-04-25,S012,fresh,C1029,discount,0.321,0
2024-05-05,S012,fresh,C6706,discount,0.17,0
2024-05-11,S012,fresh,C6087,bundle,0.144,1
2024-05-25,S012,fresh,C7593,discount,0.141,0
2024-06-03,S012,fresh,C3416,discount,0.201,0
2024-06-05,S012,fresh,C5636,free_delivery,0.244,0
2024-06-13,S012,fresh,C6581,discount,0.121,0
2024-07-01,S012,fresh,C9896,discount,0.05,0
2024-07-07,S012,fresh,C7977,discount,0.17,0
2024-07-13,S012,fresh,C9767,coupon,0.286,1
2024-07-14,S012,fresh,C9348,coupon,0.172,0
2024-07-15,S012,fresh,C3941,discount,0.337,0
2024-08-12,S012,fresh,C6741,coupon,0.211,1
2024-08-24,S012,fresh,C8030,discount,0.218,0
2024-09-03,S012,fresh,C7233,discount,0.148,0
2024-09-05,S012,fresh,C8838,discount,0.27,1
2024-09-13,S012,fresh,C4595,discount,0.123,0
2024-09-15,S012,fresh,C2411,discount,0.359,0
2024-09-19,S012,fresh,C1479,discount,0.207,1
2024-10-06,S012,fresh,C6908,discount,0.164,1
2024-10-17,S012,fresh,C1206,discount,0.191,0
2024-11-03,S012,fresh,C1896,coupon,0.092,0
2024-11-06,S012,fresh,C3781,discount,0.301,1
2024-11-22,S012,fresh,C2329,bundle,0.229,1
2024-12-06,S012,fresh,C8150,discount,0.103,0
2024-12-12,S012,fresh,C9482,discount,0.078,0
2024-02-07,S012,household,C6876,free_delivery,0.099,1
2024-02-09,S012,household,C5473,free_delivery,0.125,0
2024-02-14,S012,household,C5857,discount,0.163,1
2024-02-26,S012,household,C2948,coupon,0.205,0
2024-03-04,S012,household,C4132,discount,0.186,1
2024-03-27,S012,household,C5428,free_delivery,0.179,0
2024-04-02,S012,household,C4746,discount,0.106,1
2024-04-06,S012,household,C2975,discount,0.16,0
2024-05-12,S012,household,C4591,discount,0.235,1
2024-07-07,S012,household,C2632,coupon,0.293,1
2024-07-08,S012,household,C3023,free_delivery,0.224,1
2024-07-21,S012,household,C7746,bundle,0.164,1
2024-07-27,S012,household,C2224,coupon,0.256,0
2024-08-02,S012,household,C5454,free_delivery,0.103,0
2024-09-20,S012,household,C2860,bundle,0.11,0
2024-10-06,S012,household,C6571,free_delivery,0.28,0
2024-11-04,S012,household,C2949,free_delivery,0.23,0
2024-12-05,S012,household,C8784,coupon,0.162,0
2024-12-13,S012,household,C4620,discount,0.205,1
2024-12-23,S012,household,C2833,coupon,0.133,0
2025-01-08,S012,household,C7072,free_delivery,0.089,0
2024-01-05,S012,ready_to_eat,C7383,discount,0.134,1
2024-01-10,S012,ready_to_eat,C3901,coupon,0.094,1
2024-01-12,S012,ready_to_eat,C4636,discount,0.244,1
2024-01-31,S012,ready_to_eat,C4223,discount,0.272,0
2024-02-12,S012,ready_to_eat,C3434,discount,0.087,0
2024-02-23,S012,ready_to_eat,C6384,coupon,0.179,0
2024-02-25,S012,ready_to_eat,C1873,discount,0.188,1
2024-03-03,S012,ready_to_eat,C3170,coupon,0.264,0
2024-03-31,S012,ready_to_eat,C2140,bundle,0.054,0
2024-04-03,S012,ready_to_eat,C1542,coupon,0.061,0
2024-04-05,S012,ready_to_eat,C2542,bundle,0.061,0
2024-04-07,S012,ready_to_eat,C3773,free_delivery,0.05,1
2024-04-16,S012,ready_to_eat,C2741,bundle,0.218,1
2024-04-21,S012,ready_to_eat,C5646,discount,0.056,0
2024-04-26,S012,ready_to_eat,C8159,coupon,0.194,0
2024-05-02,S012,ready_to_eat,C9690,coupon,0.118,1
2024-05-05,S012,ready_to_eat,C9355,coupon,0.148,0
2024-05-07,S012,ready_to_eat,C1228,discount,0.307,1
2024-05-15,S012,ready_to_eat,C4596,bundle,0.153,0
2024-05-17,S012,ready_to_eat,C9774,discount,0.252,0
2024-06-13,S012,ready_to_eat,C3070,bundle,0.173,0
2024-07-04,S012,ready_to_eat,C9209,discount,0.24,0
2024-07-19,S012,ready_to_eat,C6765,coupon,0.213,1
2024-07-24,S012,ready_to_eat,C4071,discount,0.145,1
2024-08-18,S012,ready_to_eat,C3893,free_delivery,0.21,1
2024-08-25,S012,ready_to_eat,C3870,discount,0.236,0
2024-08-30,S012,ready_to_eat,C8951,free_delivery,0.238,1
2024-09-12,S012,ready_to_eat,C9679,free_delivery,0.154,1
2024-09-15,S012,ready_to_eat,C4322,discount,0.087,0
2024-09-20,S012,ready_to_eat,C6560,discount,0.095,1
2024-09-21,S012,ready_to_eat,C9212,coupon,0.216,0
2024-09-28,S012,ready_to_eat,C3887,coupon,0.19,1
2024-10-03,S012,ready_to_eat,C3115,discount,0.19,0
2024-10-17,S012,ready_to_eat,C9486,discount,0.243,0
2024-11-02,S012,ready_to_eat,C9790,discount,0.146,0
2024-11-23,S012,ready_to_eat,C7612,bundle,0.263,0
2024-11-26,S012,ready_to_eat,C9801,discount,0.215,0
2024-12-09,S012,ready_to_eat,C6463,discount,0.25,0
2024-12-13,S012,ready_to_eat,C8015,discount,0.145,0
2024-12-17,S012,ready_to_eat,C2710,discount,0.213,0
2024-12-25,S012,ready_to_eat,C9466,free_delivery,0.117,1
2025-01-02,S012,ready_to_eat,C6921,coupon,0.195,0
2025-01-04,S012,ready_to_eat,C8230,discount,0.149,0
2025-01-16,S012,ready_to_eat,C8350,discount,0.169,1
2024-01-06,S012,personal_care,C2366,discount,0.214,0
2024-01-07,S012,personal_care,C1294,coupon,0.224,0
2024-01-12,S012,personal_care,C9364,discount,0.21,1
2024-01-17,S012,personal_care,C9762,discount,0.219,1
2024-01-28,S012,personal_care,C8171,coupon,0.236,1
2024-02-06,S012,personal_care,C3414,coupon,0.355,0
2024-02-07,S012,personal_care,C7531,discount,0.123,0
2024-02-14,S012,personal_care,C1437,discount,0.151,1
2024-02-23,S012,personal_care,C9499,discount,0.29,0
2024-02-26,S012,personal_care,C8323,discount,0.139,0
2024-03-03,S012,personal_care,C3085,discount,0.172,1
2024-03-06,S012,personal_care,C8047,discount,0.213,1
2024-03-07,S012,personal_care,C9019,coupon,0.118,1
2024-03-22,S012,personal_care,C3829,discount,0.177,1
2024-03-23,S012,personal_care,C5699,bundle,0.169,1
2024-03-24,S012,personal_care,C4875,coupon,0.208,1
2024-04-09,S012,personal_care,C7015,discount,0.114,0
2024-05-08,S012,personal_care,C2905,bundle,0.236,0
2024-05-15,S012,personal_care,C2561,bundle,0.151,0
2024-06-01,S012,personal_care,C1016,discount,0.296,0
2024-06-22,S012,personal_care,C6701,bundle,0.22,1
2024-07-02,S012,personal_care,C2770,bundle,-0.1,0
2024-07-03,S012,personal_care,C5551,discount,0.267,1
2024-07-06,S012,personal_care,C2254,discount,0.118,0
2024-07-08,S012,personal_care,C6917,bundle,0.218,0
2024-07-11,S012,personal_care,C5515,discount,0.273,1
2024-07-13,S012,personal_care,C4159,bundle,0.13,1
2024-07-20,S012,personal_care,C8815,discount,0.25,1
2024-08-10,S012,personal_care,C3104,free_delivery,0.283,1
2024-08-12,S012,personal_care,C1551,coupon,0.12,0
2024-09-08,S012,personal_care,C1563,discount,0.233,0
2024-09-11,S012,personal_care,C6094,discount,0.183,0
2024-09-24,S012,personal_care,C6226,discount,0.368,1
2024-09-28,S012,personal_care,C8690,discount,0.219,0
2024-10-02,S012,personal_care,C9274,bundle,0.112,0
2024-10-03,S012,personal_care,C2924,discount,0.216,0
2024-11-23,S012,personal_care,C3190,discount,0.297,0
2024-11-28,S012,personal_care,C9354,discount,0.155,1
2024-12-11,S012,personal_care,C6292,coupon,0.144,0
2024-12-29,S012,personal_care,C3890,free_delivery,0.137,0
2025-01-06,S012,personal_care,C2072,coupon,0.24,1
2025-01-10,S012,personal_care,C9112,discount,0.233,1
2025-01-22,S012,personal_care,C3200,discount,0.22,0
2024-01-02,S013,beverages,C5327,coupon,0.158,0
2024-01-16,S013,beverages,C3807,discount,0.143,0
2024-01-26,S013,beverages,C3220,bundle,0.322,1
2024-01-28,S013,beverages,C7255,discount,0.249,0
2024-02-02,S013,beverages,C5882,bundle,0.329,1
2024-02-18,S013,beverages,C4177,free_delivery,0.285,0
2024-02-23,S013,beverages,C3123,bundle,0.285,1
2024-03-02,S013,beverages,C4523,discount,0.191,0
2024-03-09,S013,beverages,C6560,free_delivery,0.181,0
2024-03-12,S013,beverages,C5099,free_delivery,0.1,1
2024-04-05,S013,beverages,C4605,coupon,0.288,0
2024-04-07,S013,beverages,C1592,coupon,0.185,0
2024-04-21,S013,beverages,C7267,bundle,0.183,0
2024-04-27,S013,beverages,C6076,coupon,0.136,0
2024-05-01,S013,beverages,C5719,bundle,0.179,0
2024-05-02,S013,beverages,C6764,free_delivery,0.089,1
2024-05-10,S013,beverages,C7728,discount,0.134,0
2024-05-17,S013,beverages,C2202,discount,0.123,0
2024-05-18,S013,beverages,C8549,discount,0.05,0
2024-06-12,S013,beverages,C8421,coupon,0.248,1
2024-06-13,S013,beverages,C9598,coupon,0.138,0
2024-06-25,S013,beverages,C7695,discount,0.165,0
2024-06-30,S013,beverages,C3515,discount,0.153,1
2024-07-05,S013,beverages,C2069,discount,0.2,1
2024-07-06,S013,beverages,C6641,bundle,0.119,1
2024-07-10,S013,beverages,C4557,bundle,0.073,0
2024-07-17,S013,beverages,C5666,coupon,0.179,0
2024-07-23,S013,beverages,C8581,bundle,0.17,1
2024-07-31,S013,beverages,C4500,free_delivery,0.212,1
2024-08-10,S013,beverages,C8393,discount,0.166,1
2024-08-24,S013,beverages,C4378,bundle,0.163,0
2024-08-25,S013,beverages,C9361,bundle,0.192,1
2024-08-27,S013,beverages,C9459,coupon,0.272,0
2024-08-30,S013,beverages,C6246,free_delivery,0.153,1
2024-09-01,S013,beverages,C9685,free_delivery,0.097,1
2024-09-03,S013,beverages,C5261,discount,0.159,1
2024-09-21,S013,beverages,C7933,free_delivery,0.285,1
2024-10-03,S013,beverages,C3828,discount,0.28,1
2024-10-06,S013,beverages,C5131,discount,0.238,1
2024-10-14,S013,beverages,C4647,discount,0.209,0
2024-10-18,S013,beverages,C6419,bundle,0.355,1
2024-10-21,S013,beverages,C8563,free_delivery,0.268,0
2024-10-24,S013,beverages,C1568,coupon,0.099,0
2024-10-26,S013,beverages,C3146,discount,0.211,0
2024-10-29,S013,beverages,C1149,discount,0.293,0
2024-10-30,S013,beverages,C3532,discount,0.183,1
2024-10-31,S013,beverages,C9936,free_delivery,0.173,0
2024-11-05,S013,beverages,C4833,discount,0.251,0
2024-11-16,S013,beverages,C3366,coupon,0.218,0
2024-11-19,S013,beverages,C6104,free_delivery,0.297,0
2024-12-01,S013,beverages,C8030,discount,0.23,0
2024-12-05,S013,beverages,C5552,free_delivery,0.186,1
2024-12-15,S013,beverages,C5477,coupon,0.154,0
2024-12-26,S013,beverages,C2354,discount,0.156,0
2024-12-30,S013,beverages,C1505,discount,0.193,0
2025-01-02,S013,beverages,C9460,discount,0.164,1
2025-01-03,S013,beverages,C9411,bundle,0.162,1
2025-01-16,S013,beverages,C2506,coupon,0.142,0
2025-01-21,S013,beverages,C5388,coupon,0.187,1
2025-01-25,S013,beverages,C1537,free_delivery,0.181,1
2024-01-12,S013,snacks,C7879,coupon,0.125,0
2024-01-27,S013,snacks,C7897,discount,0.082,0
2024-02-07,S013,snacks,C6763,discount,0.173,0
2024-02-13,S013,snacks,C7037,discount,0.214,0
2024-02-14,S013,snacks,C5447,discount,0.142,1
2024-02-17,S013,snacks,C1925,discount,0.172,0
2024-02-23,S013,snacks,C2337,coupon,0.155,0
2024-03-08,S013,snacks,C9895,coupon,0.074,0
2024-03-17,S013,snacks,C7062,discount,0.239,0
2024-04-20,S013,snacks,C3872,discount,0.114,0
2024-04-29,S013,snacks,C8010,coupon,0.111,1
